Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,CAP
HAS,"Hasbro, Inc.",98.13,$12.56B,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/has,#VALUE!
HA,"Hawaiian Holdings, Inc.",42.15,$2.14B,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ha,#VALUE!
HDS,"HD Supply Holdings, Inc.",44.3,$8.14B,2013,Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/hds,#VALUE!
HCSG,"Healthcare Services Group, Inc.",40.77,$3.01B,1983,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/hcsg,#VALUE!
HQY,"HealthEquity, Inc.",84.83,$5.26B,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/hqy,#VALUE!
HTLD,"Heartland Express, Inc.",19.65,$1.61B,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/htld,#VALUE!
HTLF,"Heartland Financial USA, Inc.",60.3,$2.08B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/htlf,#VALUE!
HELE,Helen of Troy Limited,113.05,$2.98B,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/hele,#VALUE!
HMNY,Helios and Matheson Analytics Inc,0.05,$215 ,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/hmny,#VALUE!
HSIC,"Henry Schein, Inc.",78.25,$12.05B,1995,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/hsic,#VALUE!
HFWA,Heritage Financial Corporation,35.75,$1.32B,n/a,Finance,Banks,https://www.nasdaq.com/symbol/hfwa,#VALUE!
MLHR,"Herman Miller, Inc.",37.85,$2.26B,n/a,Consumer Durables,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/mlhr,#VALUE!
HRTX,"Heron Therapeutics, Inc.  ",39.6,$3.08B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hrtx,#VALUE!
HIMX,"Himax Technologies, Inc.",6.5,$1.12B,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/himx,#VALUE!
HMSY,HMS Holdings Corp,30.81,$2.56B,1992,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/hmsy,#VALUE!
HOLI,"Hollysys Automation Technologies, Ltd.",23.35,$1.41B,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/holi,#VALUE!
HOLX,"Hologic, Inc.",39.27,$10.72B,1990,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/holx,#VALUE!
HOMB,"Home BancShares, Inc.",23.75,$4.14B,2006,Finance,Major Banks,https://www.nasdaq.com/symbol/homb,#VALUE!
HOPE,"Hope Bancorp, Inc.",17.42,$2.28B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/hope,#VALUE!
HZNP,Horizon Pharma plc,20.54,$3.39B,2011,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hznp,#VALUE!
HDP,"Hortonworks, Inc.",22.37,$1.77B,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/hdp,#VALUE!
HPT,Hospitality Properties Trust,28.38,$4.66B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hpt,#VALUE!
TWNK,"Hostess Brands, Inc.",11.93,$1.55B,2015,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/twnk,#VALUE!
HTHT,Huazhu Group Limited,32.27,$9.39B,2010,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/htht,#VALUE!
HUBG,"Hub Group, Inc.",52.15,$1.79B,1996,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/hubg,#VALUE!
HBAN,Huntington Bancshares Incorporated,15.93,$17.59B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/hban,#VALUE!
HBANO,Huntington Bancshares Incorporated,26.25,$20.91B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/hbano,#VALUE!
HURN,Huron Consulting Group Inc.,48,$1.08B,2004,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/hurn,#VALUE!
HCM,Hutchison China MediTech Limited,31.05,$4.13B,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hcm,#VALUE!
IAC,IAC/InterActiveCorp,189.97,$15.9B,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/iac,#VALUE!
IBKC,IBERIABANK Corporation,86.05,$4.85B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ibkc,#VALUE!
IEP,Icahn Enterprises L.P.,78.79,$14.04B,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/iep,#VALUE!
ICFI,"ICF International, Inc.",80.35,$1.51B,2006,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/icfi,#VALUE!
ICLR,ICON plc,145.73,$7.91B,1998,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/iclr,#VALUE!
ICUI,"ICU Medical, Inc.",293.2,$5.96B,1992,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/icui,#VALUE!
IDXX,"IDEXX Laboratories, Inc.",243.37,$21.14B,1991,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/idxx,#VALUE!
INFO,IHS Markit Ltd.,54.18,$21.24B,1996,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/info,#VALUE!
IIVI,II-VI Incorporated,45.65,$2.86B,1987,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/iivi,#VALUE!
KANG,"iKang Healthcare Group, Inc.",20.14,$1.4B,2014,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/kang,#VALUE!
ILG,"ILG, Inc",34.28,$4.26B,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/ilg,#VALUE!
ILMN,"Illumina, Inc.",330.17,$48.53B,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/ilmn,#VALUE!
IMGN,"ImmunoGen, Inc.",9.22,$1.35B,1989,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imgn,#VALUE!
IMMU,"Immunomedics, Inc.",22.47,$4.06B,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/immu,#VALUE!
IMPV,"Imperva, Inc.",45.6,$1.58B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/impv,#VALUE!
INCY,Incyte Corporation,66.45,$14.09B,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/incy,#VALUE!
INDB,Independent Bank Corp.,88.85,$2.45B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/indb,#VALUE!
IBTX,"Independent Bank Group, Inc",69.3,$2.11B,2013,Finance,Major Banks,https://www.nasdaq.com/symbol/ibtx,#VALUE!
ILPT,Industrial Logistics Properties Trust,23.8,$1.55B,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ilpt,#VALUE!
INFN,Infinera Corporation,8.43,$1.28B,2007,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/infn,#VALUE!
IOSP,Innospec Inc.,74.8,$1.83B,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/iosp,#VALUE!
INVA,"Innoviva, Inc.",14.02,$1.42B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/inva,#VALUE!
INGN,"Inogen, Inc",231.24,$4.91B,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ingn,#VALUE!
INOV,"Inovalon Holdings, Inc.",11.75,$1.79B,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/inov,#VALUE!
NSIT,"Insight Enterprises, Inc.",53.54,$1.9B,1995,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/nsit,#VALUE!
INSM,"Insmed, Inc.",21.02,$1.61B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/insm,#VALUE!
PODD,Insulet Corporation,87,$5.11B,2007,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/podd,#VALUE!
IART,Integra LifeSciences Holdings Corporation,62.51,$5.32B,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/iart,#VALUE!
IDTI,"Integrated Device Technology, Inc.",36.38,$4.7B,1984,Technology,Semiconductors,https://www.nasdaq.com/symbol/idti,#VALUE!
INTC,Intel Corporation,48.12,$224.24B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/intc,#VALUE!
NTLA,"Intellia Therapeutics, Inc.",27.9,$1.2B,2016,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/ntla,#VALUE!
IPAR,"Inter Parfums, Inc.",62.75,$1.96B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ipar,#VALUE!
IBKR,"Interactive Brokers Group, Inc.",61.8,$25.44B,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ibkr,#VALUE!
ICPT,"Intercept Pharmaceuticals, Inc.",111.65,$3.3B,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/icpt,#VALUE!
IDCC,"InterDigital, Inc.",82,$2.85B,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/idcc,#VALUE!
TILE,"Interface, Inc.",23,$1.37B,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/tile,#VALUE!
IBOC,International Bancshares Corporation,46.25,$3.06B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/iboc,#VALUE!
ISCA,International Speedway Corporation,45,$1.99B,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/isca,#VALUE!
INTL,INTL FCStone Inc.,55.57,$1.05B,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/intl,#VALUE!
ITCI,Intra-Cellular Therapies Inc.,20.8,$1.14B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itci,#VALUE!
INTU,Intuit Inc.,210.69,$54.06B,1993,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/intu,#VALUE!
ISRG,"Intuitive Surgical, Inc.",529,$60.17B,2000,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/isrg,#VALUE!
PKW,Invesco BuyBack Achievers ETF,59.6,$1.28B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pkw,#VALUE!
PDP,Invesco DWA Momentum ETF,57.56,$1.59B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pdp,#VALUE!
PRFZ,Invesco FTSE RAFI US 1500 Small-Mid ETF,142.6,$2.07B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/prfz,#VALUE!
KBWB,Invesco KBW Bank ETF,56.54,$1.04B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kbwb,#VALUE!
PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K-1 ET,17.73,$1.96B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pdbc,#VALUE!
QQQ,"Invesco QQQ Trust, Series 1",181.45,$69.18B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qqq,#VALUE!
ISBC,"Investors Bancorp, Inc.",12.78,$3.85B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/isbc,#VALUE!
IONS,"Ionis Pharmaceuticals, Inc.",51.02,$6.4B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ions,#VALUE!
IOVA,"Iovance Biotherapeutics, Inc.",15.95,$1.43B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/iova,#VALUE!
IPGP,IPG Photonics Corporation,164.53,$8.83B,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/ipgp,#VALUE!
IQ,"iQIYI, Inc.",26.89,$19.03B,2018,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/iq,#VALUE!
IRTC,"iRhythm Technologies, Inc.",84.34,$1.99B,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irtc,#VALUE!
IRDM,Iridium Communications Inc,20.25,$2.24B,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdm,#VALUE!
IRBT,iRobot Corporation,87.78,$2.44B,2005,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/irbt,#VALUE!
IRWD,"Ironwood Pharmaceuticals, Inc.",18.85,$2.86B,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/irwd,#VALUE!
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,49.69,$1.3B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slqd,#VALUE!
SHY,iShares 1-3 Year Treasury Bond ETF,83.23,$13.35B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shy,#VALUE!
TLT,iShares 20+ Year Treasury Bond ETF,120.14,$7.76B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tlt,#VALUE!
IEI,iShares 3-7 Year Treasury Bond ETF,119.8,$7.34B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iei,#VALUE!
IEF,iShares 7-10 Year Treasury Bond ETF,102.24,$8.8B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ief,#VALUE!
AIA,iShares Asia 50 ETF,61.69,$1.02B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aia,#VALUE!
ISTB,iShares Core 1-5 Year USD Bond ETF,49.04,$2.09B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/istb,#VALUE!
IXUS,iShares Core MSCI Total International Stock ETF,59.4,$10.21B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ixus,#VALUE!
IUSG,iShares Core S&P U.S. Growth ETF,60.24,$4.98B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusg,#VALUE!
IUSV,iShares Core S&P U.S. Value ETF,55.63,$4.11B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusv,#VALUE!
IUSB,iShares Core Total USD Bond Market ETF,49.35,$2.26B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusb,#VALUE!
XT,iShares Exponential Technologies ETF,37.71,$2.35B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/xt,#VALUE!
IGF,iShares Global Infrastructure ETF,43.05,$2.68B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igf,#VALUE!
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,106.59,$13.12B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emb,#VALUE!
MBB,iShares MBS ETF,103.95,$12.08B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mbb,#VALUE!
ACWX,iShares MSCI ACWI ex US Index Fund,46.96,$3.05B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwx,#VALUE!
ACWI,iShares MSCI ACWI Index Fund,72.55,$8.74B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwi,#VALUE!
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,70.29,$4.19B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aaxj,#VALUE!
MCHI,iShares MSCI China ETF,60.4,$3.29B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mchi,#VALUE!
SCZ,iShares MSCI EAFE Small-Cap ETF,61.28,$10.8B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/scz,#VALUE!
EUFN,iShares MSCI Europe Financials Sector Index Fund,19.81,$1.69B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eufn,#VALUE!
IBB,iShares Nasdaq Biotechnology Index Fund,117.21,$9.79B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ibb,#VALUE!
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,183.85,$1.45B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/soxx,#VALUE!
IJT,iShares S&P Small-Cap 600 Growth ETF,201.35,$6.85B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ijt,#VALUE!
DVY,iShares Select Dividend ETF,100.49,$17.32B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvy,#VALUE!
SHV,iShares Short Treasury Bond ETF,110.36,$15.11B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shv,#VALUE!
PFF,iShares U.S. Preferred Stock ETF,37.4,$16.85B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pff,#VALUE!
ITRI,"Itron, Inc.",61.65,$2.42B,1993,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/itri,#VALUE!
JJSF,J & J Snack Foods Corp.,144.8,$2.71B,1986,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf,#VALUE!
JBHT,"J.B. Hunt Transport Services, Inc.",121.57,$13.29B,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/jbht,#VALUE!
JCOM,"j2 Global, Inc.",82.2,$4.04B,1999,Technology,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcom,#VALUE!
JKHY,"Jack Henry & Associates, Inc.",143.07,$11.06B,1985,Technology,EDP Services,https://www.nasdaq.com/symbol/jkhy,#VALUE!
JACK,Jack In The Box Inc.,89.81,$2.55B,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jack,#VALUE!
JAGX,"Jaguar Health, Inc.",0.99,"$753,940.44 ",2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx,#VALUE!
JRVR,"James River Group Holdings, Ltd.",40.94,$1.22B,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr,#VALUE!
JAZZ,Jazz Pharmaceuticals plc,176.29,$10.63B,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jazz,#VALUE!
JD,"JD.com, Inc.",33.87,$48.34B,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jd,#VALUE!
JBLU,JetBlue Airways Corporation,18.32,$5.73B,2002,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/jblu,#VALUE!
JMU,JMU Limited,1.327,$1.09B,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/jmu,#VALUE!
KALU,Kaiser Aluminum Corporation,108.28,$1.8B,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/kalu,#VALUE!
KPTI,Karyopharm Therapeutics Inc.,18.51,$1.11B,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti,#VALUE!
KRNY,Kearny Financial,13.8,$1.41B,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny,#VALUE!
KELYB,"Kelly Services, Inc.",25.89,$1B,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelyb,#VALUE!
KFRC,"Kforce, Inc.",42.7,$1.12B,1995,Technology,Professional Services,https://www.nasdaq.com/symbol/kfrc,#VALUE!
KNSL,"Kinsale Capital Group, Inc.",59.59,$1.26B,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl,#VALUE!
KLAC,KLA-Tencor Corporation,115.32,$17.94B,1980,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac,#VALUE!
KLXI,KLX Inc.,72.69,$3.69B,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/klxi,#VALUE!
KTOS,"Kratos Defense & Security Solutions, Inc.",12.71,$1.32B,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ktos,#VALUE!
KLIC,"Kulicke and Soffa Industries, Inc.",27.01,$1.87B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/klic,#VALUE!
LKFN,Lakeland Financial Corporation,50.08,$1.26B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lkfn,#VALUE!
LRCX,Lam Research Corporation,176.69,$27.72B,1984,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lrcx,#VALUE!
LAMR,Lamar Advertising Company,75,$7.38B,1996,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lamr,#VALUE!
LANC,Lancaster Colony Corporation,146.94,$4.04B,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lanc,#VALUE!
LSTR,"Landstar System, Inc.",114.8,$4.72B,1993,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/lstr,#VALUE!
LAUR,"Laureate Education, Inc.",16.17,$3.62B,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laur,#VALUE!
LTXB,"LegacyTexas Financial Group, Inc.",44.3,$2.14B,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ltxb,#VALUE!
TREE,"LendingTree, Inc.",238.9,$3.04B,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/tree,#VALUE!
LXRX,"Lexicon Pharmaceuticals, Inc.",10.9,$1.15B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lxrx,#VALUE!
LX,LexinFintech Holdings Ltd.,10.42,$1.71B,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lx,#VALUE!
LGIH,"LGI Homes, Inc.",56.74,$1.28B,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/lgih,#VALUE!
LHCG,LHC Group,94.71,$3.11B,2005,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/lhcg,#VALUE!
LBRDA,Liberty Broadband Corporation,79.9,$14.49B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbrda,#VALUE!
LBRDK,Liberty Broadband Corporation,79.89,$14.49B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbrdk,#VALUE!
LEXEA,"Liberty Expedia Holdings, Inc.",47.2,$2.7B,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lexea,#VALUE!
LEXEB,"Liberty Expedia Holdings, Inc.",47.8983,$2.74B,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lexeb,#VALUE!
LBTYA,Liberty Global plc,27.41,$21.88B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtya,#VALUE!
LBTYB,Liberty Global plc,28.62,$22.85B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtyb,#VALUE!
LBTYK,Liberty Global plc,26.71,$21.32B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtyk,#VALUE!
LILA,Liberty Latin America Ltd.,18.63,$3.19B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lila,#VALUE!
LILAK,Liberty Latin America Ltd.,18.86,$3.23B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lilak,#VALUE!
BATRK,Liberty Media Corporation,26.79,$1.37B,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/batrk,#VALUE!
FWONK,Liberty Media Corporation,36.36,$8.4B,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/fwonk,#VALUE!
LSXMK,Liberty Media Corporation,46.37,$15.48B,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/lsxmk,#VALUE!
LTRPA,"Liberty TripAdvisor Holdings, Inc.",15.7,$1.18B,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ltrpa,#VALUE!
LTRPB,"Liberty TripAdvisor Holdings, Inc.",15.75,$1.18B,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ltrpb,#VALUE!
LPNT,"LifePoint Health, Inc.",64.4,$2.49B,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/lpnt,#VALUE!
LGND,Ligand Pharmaceuticals Incorporated,249.11,$5.31B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lgnd,#VALUE!
LECO,"Lincoln Electric Holdings, Inc.",91.54,$6B,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/leco,#VALUE!
LFUS,"Littelfuse, Inc.",222.21,$5.55B,n/a,Consumer Durables,Electrical Products,https://www.nasdaq.com/symbol/lfus,#VALUE!
LIVN,LivaNova PLC,123.55,$5.98B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/livn,#VALUE!
LOB,"Live Oak Bancshares, Inc.",29.95,$1.2B,2015,Finance,Major Banks,https://www.nasdaq.com/symbol/lob,#VALUE!
LPSN,"LivePerson, Inc.",24.05,$1.46B,2000,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/lpsn,#VALUE!
LKQ,LKQ Corporation,33.44,$10.63B,n/a,Consumer Services,Motor Vehicles,https://www.nasdaq.com/symbol/lkq,#VALUE!
LOGI,Logitech International S.A.,46.74,$7.74B,1997,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/logi,#VALUE!
LOGM,"LogMein, Inc.",79.7,$4.14B,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/logm,#VALUE!
LORL,"Loral Space and Communications, Inc.",42.1,$1.3B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/lorl,#VALUE!
LOXO,"Loxo Oncology, Inc.",159.66,$4.8B,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/loxo,#VALUE!
LPLA,LPL Financial Holdings Inc.,65.97,$5.83B,2010,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/lpla,#VALUE!
LULU,lululemon athletica inc.,129.47,$17.14B,2007,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/lulu,#VALUE!
LITE,Lumentum Holdings Inc.,59.6,$3.75B,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/lite,#VALUE!
LMNX,Luminex Corporation,27.02,$1.2B,2000,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmnx,#VALUE!
MTSI,"MACOM Technology Solutions Holdings, Inc.",21.83,$1.41B,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/mtsi,#VALUE!
MDGL,"Madrigal Pharmaceuticals, Inc.",236.88,$3.38B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mdgl,#VALUE!
MGLN,"Magellan Health, Inc.",75.85,$1.87B,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/mgln,#VALUE!
MMYT,MakeMyTrip Limited,29.1,$2.97B,2010,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mmyt,#VALUE!
TUSK,"Mammoth Energy Services, Inc.",35.27,$1.58B,2016,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/tusk,#VALUE!
MANH,"Manhattan Associates, Inc.",52.2,$3.43B,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/manh,#VALUE!
MANT,ManTech International Corporation,62.81,$2.48B,2002,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/mant,#VALUE!
MKTX,"MarketAxess Holdings, Inc.",186.44,$7B,2004,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/mktx,#VALUE!
MAR,Marriott International,121.61,$42.97B,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mar,#VALUE!
MRTN,"Marten Transport, Ltd.",22.75,$1.24B,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/mrtn,#VALUE!
